,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,h3_level_4
383,2022-07-31,160.31563950109808,254.9027422619602,309.0271090816828,160.22842388378655,160.3933795003427,122.09703450853173,122.09703450853173,122.09703450853173,122.09703450853173,122.09703450853173,122.09703450853173,0.0,0.0,0.0,282.4126740096298,8429ab9ffffffff
384,2022-08-31,160.25197578673263,187.2218144934115,239.85462530025083,160.1549258662008,160.33664731286441,53.64619128759045,53.64619128759045,53.64619128759045,53.64619128759045,53.64619128759045,53.64619128759045,0.0,0.0,0.0,213.89816707432308,8429ab9ffffffff
385,2022-09-30,160.19036574057247,120.73305791492746,175.33923401088046,160.08530848437118,160.28040774009662,-12.613007533626245,-12.613007533626245,-12.613007533626245,-12.613007533626245,-12.613007533626245,-12.613007533626245,0.0,0.0,0.0,147.57735820694623,8429ab9ffffffff
386,2022-10-31,160.12670202620703,38.90162110573597,92.62599986027222,160.01398374764798,160.2254961618216,-94.04796481776846,-94.04796481776846,-94.04796481776846,-94.04796481776846,-94.04796481776846,-94.04796481776846,0.0,0.0,0.0,66.07873720843857,8429ab9ffffffff
387,2022-11-30,160.06509198004693,13.463053971351801,67.13713389397839,159.9442818913705,160.16928614965465,-119.38768643228606,-119.38768643228606,-119.38768643228606,-119.38768643228606,-119.38768643228606,-119.38768643228606,0.0,0.0,0.0,40.67740554776087,8429ab9ffffffff
388,2022-12-31,160.00142826568145,-7.460780334985433,49.64303659442362,159.86904726151948,160.11437612786142,-139.79925068432968,-139.79925068432968,-139.79925068432968,-139.79925068432968,-139.79925068432968,-139.79925068432968,0.0,0.0,0.0,20.202177581351776,8429ab9ffffffff
389,2023-01-31,159.937764551316,50.423868518177855,105.02731942554065,159.79678163074527,160.06210668672503,-82.5911921823561,-82.5911921823561,-82.5911921823561,-82.5911921823561,-82.5911921823561,-82.5911921823561,0.0,0.0,0.0,77.34657236895991,8429ab9ffffffff
390,2023-02-28,159.88026184156658,71.33858351639269,125.67778996653327,159.73064067674056,160.01266240782564,-59.51976227115464,-59.51976227115464,-59.51976227115464,-59.51976227115464,-59.51976227115464,-59.51976227115464,0.0,0.0,0.0,100.36049957041195,8429ab9ffffffff
391,2023-03-31,159.8165981272011,103.3951983362131,159.2193925799904,159.65913759240917,159.9608722536301,-27.68594360366318,-27.68594360366318,-27.68594360366318,-27.68594360366318,-27.68594360366318,-27.68594360366318,0.0,0.0,0.0,132.1306545235379,8429ab9ffffffff
392,2023-04-30,159.754988081041,166.0341405430807,220.69337228903814,159.58906177436137,159.90970385666853,33.948040648585845,33.948040648585845,33.948040648585845,33.948040648585845,33.948040648585845,33.948040648585845,0.0,0.0,0.0,193.70302872962685,8429ab9ffffffff
393,2023-05-31,159.69132436667553,272.2312786580739,326.2205855678231,159.51544033035293,159.85951664921643,138.91170135945686,138.91170135945686,138.91170135945686,138.91170135945686,138.91170135945686,138.91170135945686,0.0,0.0,0.0,298.6030257261324,8429ab9ffffffff
394,2023-06-30,159.6297143205154,296.4749652466556,349.16700949448756,159.4432791596757,159.8101709637343,162.33352909827346,162.33352909827346,162.33352909827346,162.33352909827346,162.33352909827346,162.33352909827346,0.0,0.0,0.0,321.96324341878886,8429ab9ffffffff
395,2023-07-31,159.56605060614996,254.04780805034028,308.57373221838424,159.37053955206068,159.75902142568376,121.37341490349539,121.37341490349539,121.37341490349539,121.37341490349539,121.37341490349539,121.37341490349539,0.0,0.0,0.0,280.93946550964534,8429ab9ffffffff
396,2023-08-31,159.5023868917845,186.91424605822576,242.15539460178692,159.29619289278685,159.7062302983127,54.570558689219354,54.570558689219354,54.570558689219354,54.570558689219354,54.570558689219354,54.570558689219354,0.0,0.0,0.0,214.07294558100386,8429ab9ffffffff
397,2023-09-30,159.44077684562438,119.95515229584859,175.11657428287515,159.22234033479202,159.65578107912353,-10.833194932786395,-10.833194932786395,-10.833194932786395,-10.833194932786395,-10.833194932786395,-10.833194932786395,0.0,0.0,0.0,148.607581912838,8429ab9ffffffff
398,2023-10-31,159.37711313125894,38.5984660790069,92.10826648202209,159.1482640759009,159.60082531324394,-94.38897192687634,-94.38897192687634,-94.38897192687634,-94.38897192687634,-94.38897192687634,-94.38897192687634,0.0,0.0,0.0,64.9881412043826,8429ab9ffffffff
399,2023-11-30,159.31550308509884,13.05408069349973,67.99156895489537,159.07625033118782,159.5512519757648,-118.81201839390373,-118.81201839390373,-118.81201839390373,-118.81201839390373,-118.81201839390373,-118.81201839390373,0.0,0.0,0.0,40.50348469119511,8429ab9ffffffff
