,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,h3_level_4
560,2021-08-31,34.14412680443721,34.578859035639965,36.238053462498904,34.14331726626957,34.14460574464682,1.2565800212669311,1.2565800212669311,1.2565800212669311,1.2565800212669311,1.2565800212669311,1.2565800212669311,0.0,0.0,0.0,35.40070682570414,8429aabffffffff
561,2021-09-30,34.14407932249776,33.56594802446058,35.28752313847266,34.142812664160346,34.14491422009164,0.3131501134269058,0.3131501134269058,0.3131501134269058,0.3131501134269058,0.3131501134269058,0.3131501134269058,0.0,0.0,0.0,34.45722943592467,8429aabffffffff
562,2021-10-31,34.14403025782699,32.41514936820948,34.1305959855038,34.14237212415942,34.14526356749689,-0.8673328352352581,-0.8673328352352581,-0.8673328352352581,-0.8673328352352581,-0.8673328352352581,-0.8673328352352581,0.0,0.0,0.0,33.27669742259173,8429aabffffffff
563,2021-11-30,34.14398277588755,31.680355265684245,33.422615332807936,34.141774033142646,34.14562405498011,-1.580288365134867,-1.580288365134867,-1.580288365134867,-1.580288365134867,-1.580288365134867,-1.580288365134867,0.0,0.0,0.0,32.56369441075268,8429aabffffffff
564,2021-12-31,34.14393371121678,32.1053557440488,33.81603528310082,34.141170493202594,34.14608285294873,-1.1908910069738639,-1.1908910069738639,-1.1908910069738639,-1.1908910069738639,-1.1908910069738639,-1.1908910069738639,0.0,0.0,0.0,32.95304270424292,8429aabffffffff
565,2022-01-31,34.14388464654603,32.279575152142705,33.95913858579403,34.14053189054564,34.146590680501504,-1.0366221368870088,-1.0366221368870088,-1.0366221368870088,-1.0366221368870088,-1.0366221368870088,-1.0366221368870088,0.0,0.0,0.0,33.107262509659016,8429aabffffffff
566,2022-02-28,34.14384033006921,32.14803106840343,33.78357623813238,34.13984942857249,34.14709461288044,-1.1953376058514715,-1.1953376058514715,-1.1953376058514715,-1.1953376058514715,-1.1953376058514715,-1.1953376058514715,0.0,0.0,0.0,32.94850272421774,8429aabffffffff
567,2022-03-31,34.14379126539844,32.44015294253947,34.12873197179043,34.1392378941146,34.14758303938285,-0.8811832098416206,-0.8811832098416206,-0.8811832098416206,-0.8811832098416206,-0.8811832098416206,-0.8811832098416206,0.0,0.0,0.0,33.26260805555682,8429aabffffffff
568,2022-04-30,34.143743783459,33.22374704335208,34.800025545021136,34.13845855152613,34.148184603302155,-0.15200821580501234,-0.15200821580501234,-0.15200821580501234,-0.15200821580501234,-0.15200821580501234,-0.15200821580501234,0.0,0.0,0.0,33.99173556765399,8429aabffffffff
569,2022-05-31,34.14369471878823,34.40592503333606,36.147323339979486,34.13804501428397,34.14890470260218,1.159435411209659,1.159435411209659,1.159435411209659,1.159435411209659,1.159435411209659,1.159435411209659,0.0,0.0,0.0,35.30313012999789,8429aabffffffff
