,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,h3_level_4
433,2021-01-31,2.675025873378875,1.6950516069930874,3.268020027797757,2.675025873378875,2.675025873378875,-0.20863030532230142,-0.20863030532230142,-0.20863030532230142,-0.20863030532230142,-0.20863030532230142,-0.20863030532230142,0.0,0.0,0.0,2.4663955680565737,8429a57ffffffff
434,2021-02-28,2.675025873378875,2.119525357108782,3.703130288192275,2.675025873378875,2.675025873378875,0.27412524477936223,0.27412524477936223,0.27412524477936223,0.27412524477936223,0.27412524477936223,0.27412524477936223,0.0,0.0,0.0,2.9491511181582375,8429a57ffffffff
435,2021-03-31,2.675025873378875,2.437245161896715,4.044541596634763,2.675025873378875,2.675025873378875,0.6150813137202659,0.6150813137202659,0.6150813137202659,0.6150813137202659,0.6150813137202659,0.6150813137202659,0.0,0.0,0.0,3.290107187099141,8429a57ffffffff
436,2021-04-30,2.675025873378875,2.4302289978848806,4.0225752277893365,2.675025873378875,2.675025873378875,0.5580666703875831,0.5580666703875831,0.5580666703875831,0.5580666703875831,0.5580666703875831,0.5580666703875831,0.0,0.0,0.0,3.233092543766458,8429a57ffffffff
437,2021-05-31,2.675025873378875,2.16285039219177,3.699913358386628,2.675025873378875,2.675025873378875,0.2595122048442962,0.2595122048442962,0.2595122048442962,0.2595122048442962,0.2595122048442962,0.2595122048442962,0.0,0.0,0.0,2.9345380782231714,8429a57ffffffff
438,2021-06-30,2.675025873378875,2.2736601247818724,3.9127661201637842,2.675025873378875,2.675025873378875,0.3918831325255183,0.3918831325255183,0.3918831325255183,0.3918831325255183,0.3918831325255183,0.3918831325255183,0.0,0.0,0.0,3.0669090059043933,8429a57ffffffff
439,2021-07-31,2.675025873378875,1.9892321559696515,3.63046515575411,2.675025873378875,2.675025873378875,0.2014283694616274,0.2014283694616274,0.2014283694616274,0.2014283694616274,0.2014283694616274,0.2014283694616274,0.0,0.0,0.0,2.8764542428405027,8429a57ffffffff
440,2021-08-31,2.675025873378875,2.046866754570144,3.629913060416489,2.675025873378875,2.675025873378875,0.12338461305952843,0.12338461305952843,0.12338461305952843,0.12338461305952843,0.12338461305952843,0.12338461305952843,0.0,0.0,0.0,2.798410486438404,8429a57ffffffff
441,2021-09-30,2.675025873378875,1.5404260381369426,3.180260425261769,2.675025873378875,2.675025873378875,-0.30041109010100026,-0.30041109010100026,-0.30041109010100026,-0.30041109010100026,-0.30041109010100026,-0.30041109010100026,0.0,0.0,0.0,2.374614783277875,8429a57ffffffff
442,2021-10-31,2.675025873378875,1.4167814821523543,3.0209726234578786,2.675025873378875,2.675025873378875,-0.43605994272965765,-0.43605994272965765,-0.43605994272965765,-0.43605994272965765,-0.43605994272965765,-0.43605994272965765,0.0,0.0,0.0,2.2389659306492176,8429a57ffffffff
443,2021-11-30,2.675025873378875,1.4085975554688812,3.079371541318243,2.675025873378875,2.675025873378875,-0.4665769041357452,-0.4665769041357452,-0.4665769041357452,-0.4665769041357452,-0.4665769041357452,-0.4665769041357452,0.0,0.0,0.0,2.20844896924313,8429a57ffffffff
444,2021-12-31,2.675025873378875,1.3458940748317514,2.936597491883785,2.675025873378875,2.675025873378875,-0.5631402616282205,-0.5631402616282205,-0.5631402616282205,-0.5631402616282205,-0.5631402616282205,-0.5631402616282205,0.0,0.0,0.0,2.1118856117506546,8429a57ffffffff
445,2022-01-31,2.675025873378875,1.5868835417159617,3.1811595897063802,2.675025873378875,2.675025873378875,-0.2697750657180458,-0.2697750657180458,-0.2697750657180458,-0.2697750657180458,-0.2697750657180458,-0.2697750657180458,0.0,0.0,0.0,2.4052508076608294,8429a57ffffffff
446,2022-02-28,2.675025873378875,2.1770872716094027,3.807116643885989,2.675025873378875,2.675025873378875,0.29404969521048496,0.29404969521048496,0.29404969521048496,0.29404969521048496,0.29404969521048496,0.29404969521048496,0.0,0.0,0.0,2.96907556858936,8429a57ffffffff
447,2022-03-31,2.675025873378875,2.4706994261476116,4.092373227334616,2.675025873378875,2.675025873378875,0.6497347525414717,0.6497347525414717,0.6497347525414717,0.6497347525414717,0.6497347525414717,0.6497347525414717,0.0,0.0,0.0,3.324760625920347,8429a57ffffffff
448,2022-04-30,2.675025873378875,2.359264760259714,4.057353588137211,2.675025873378875,2.675025873378875,0.5756205726173412,0.5756205726173412,0.5756205726173412,0.5756205726173412,0.5756205726173412,0.5756205726173412,0.0,0.0,0.0,3.2506464459962165,8429a57ffffffff
449,2022-05-31,2.675025873378875,2.052527065748675,3.6555049706423737,2.675025873378875,2.675025873378875,0.22047716295595793,0.22047716295595793,0.22047716295595793,0.22047716295595793,0.22047716295595793,0.22047716295595793,0.0,0.0,0.0,2.895503036334833,8429a57ffffffff
450,2022-06-30,2.675025873378875,2.3000963010706625,3.885065628576519,2.675025873378875,2.675025873378875,0.3951271462147288,0.3951271462147288,0.3951271462147288,0.3951271462147288,0.3951271462147288,0.3951271462147288,0.0,0.0,0.0,3.070153019593604,8429a57ffffffff
451,2022-07-31,2.675025873378875,2.0232217652881417,3.62545508693479,2.675025873378875,2.675025873378875,0.18661249946265854,0.18661249946265854,0.18661249946265854,0.18661249946265854,0.18661249946265854,0.18661249946265854,0.0,0.0,0.0,2.8616383728415338,8429a57ffffffff
